sgRNA	Gene	sample1
MGLibA_48196	Sgol1	34
MGLibA_40603	Pgpep1l	48
MGLibA_43282	Prune2	19
MGLibA_43715	Ptpla	67
MGLibA_35273	Oas1d	173
MGLibA_60018	Zbtb10	32
MGLibA_55898	Trim7	128
MGLibA_25656	Ikbip	84
MGLibA_61138	Zfp735	107
MGLibA_07311	Btc	62
MGLibA_00215	1700001O22Rik	15
MGLibA_29110	Lmo1	51
MGLibA_04784	Aqp1	95
MGLibA_27810	Klra6	95
MGLibA_15581	Efcab5	101
MGLibA_10865	Clpp	91
MGLibA_34289	Nmnat3	57
MGLibA_21586	Gm5168	106
MGLibA_62387	mmu-mir-6924	41
MGLibA_02842	Actr10	54
MGLibA_30704	Mcpt8	35
MGLibA_07595	C8b	39
MGLibA_43450	Psmd11	24
MGLibA_44839	Rbm4b	24
MGLibA_49713	Slc7a15	82
MGLibA_45708	Rnase12	32
MGLibA_46782	Rxfp2	37
MGLibA_51012	Spink6	46
MGLibA_44543	Rapgefl1	48
MGLibA_37966	Olfr64	80
MGLibA_59757	Xlr5b	23
MGLibA_44082	Rab11fip1	14
MGLibA_42752	Prkch	14
MGLibA_62050	mmu-mir-205	45
MGLibA_55215	Tnnc1	38
MGLibA_55090	Tnfrsf11a	51
MGLibA_55455	Tpm4	49
MGLibA_63295	mmu-mir-875	27
MGLibA_62843	mmu-mir-376c	52
MGLibA_03423	Agpat1	29
MGLibA_61394	Zfp945	35
MGLibA_27395	Kif2b	60
MGLibA_35295	Oasl1	17
MGLibA_01764	8030411F24Rik	132
MGLibA_52784	Tas2r123	51
MGLibA_08811	Ccm2l	34
MGLibA_44372	Rad54b	24
MGLibA_67177	NonTargetingControlGuideForMouse_0772	42
MGLibA_06406	BC056474	68
MGLibA_05108	Arl11	7
MGLibA_28757	Leng9	17
MGLibA_61313	Zfp871	57
MGLibA_06034	Auts2	67
MGLibA_32170	Mrps25	169
MGLibA_09596	Cdkn1a	62
MGLibA_59517	Whrn	69
MGLibA_47585	Sec61b	102
MGLibA_04003	Amica1	35
MGLibA_18163	Fcnb	61
MGLibA_04564	Ap5z1	36
MGLibA_21212	Gm21950	70
MGLibA_15534	Eef1d	141
MGLibA_11611	Cox7a2l	58
MGLibA_13665	Ddx56	43
MGLibA_62208	mmu-mir-3059	31
MGLibA_11826	Crb3	8
MGLibA_47662	Sema3c	38
MGLibA_35534	Olfr1026	82
MGLibA_67128	NonTargetingControlGuideForMouse_0723	120
MGLibA_39939	Pcif1	79
MGLibA_35839	Olfr1156	68
MGLibA_35332	Obp2a	76
MGLibA_00652	1810046K07Rik	96
MGLibA_06537	Bap1	10
MGLibA_60804	Zfp457	28
MGLibA_13973	Dexi	37
MGLibA_22062	Gm906	89
MGLibA_67358	NonTargetingControlGuideForMouse_0953	70
MGLibA_05635	Atg2a	9
MGLibA_33219	Nanos1	7
MGLibA_18561	Flnb	18
MGLibA_38570	Olfr8	68
MGLibA_33907	Nfkbie	15
MGLibA_60141	Zbtbd6	43
MGLibA_17246	Fam163b	134
MGLibA_48442	Shroom3	69
MGLibA_46630	Rspo2	93
MGLibA_21835	Gm6583	43
MGLibA_30250	Map3k12	40
MGLibA_53672	Tgtp1	16
MGLibA_23901	Hdgfrp2	74
MGLibA_16277	Epb4.1l3	20
MGLibA_14283	Dlgap5	163
MGLibA_03882	Allc	64
MGLibA_07404	C030046E11Rik	15
MGLibA_12308	Ctif	79
MGLibA_01479	4931440F15Rik	64
MGLibA_33467	Nde1	118
MGLibA_37365	Olfr406	25
MGLibA_01031	03-Sep	162
MGLibA_03439	Agpat6	57
MGLibA_60322	Zdhhc3	95
MGLibA_40744	Phkg2	248
MGLibA_52623	Taf7	25
MGLibA_00220	1700003E16Rik	62
MGLibA_62586	mmu-mir-1932	49
MGLibA_46483	Rptor	40
MGLibA_32114	Mrpl52	16
MGLibA_11689	Cplx2	78
MGLibA_65451	mmu-mir-5121	134
MGLibA_61885	mmu-mir-1928	58
MGLibA_51770	Stk17b	59
MGLibA_34706	Nr5a1	66
MGLibA_07940	Capn2	17
MGLibA_04054	Amy1	167
MGLibA_57088	Ubtf	97
MGLibA_09362	Cdc42se1	37
MGLibA_55886	Trim6	42
MGLibA_59371	Wdr6	119
MGLibA_18210	Fem1b	68
MGLibA_27879	Kmt2c	68
MGLibA_34567	Nppb	58
MGLibA_51173	Spr	52
MGLibA_30016	Maf	40
MGLibA_20185	Glt8d2	39
MGLibA_59009	Vps39	36
MGLibA_50648	Sox7	44
MGLibA_61412	Zfp951	56
MGLibA_06784	Becn1	141
MGLibA_15060	Dusp11	41
MGLibA_21564	Gm5132	46
MGLibA_19009	Fstl3	136
MGLibA_02475	Abl1	113
MGLibA_29706	Ltbp1	26
MGLibA_51685	Star	11
MGLibA_16031	Elp6	87
MGLibA_31079	Mettl7b	33
MGLibA_32740	Mxd4	25
MGLibA_61132	Zfp719	56
MGLibA_24210	Hist1h1b	74
MGLibA_17678	Fam81a	64
MGLibA_30473	Mastl	47
MGLibA_30853	Med26	73
MGLibA_36983	Olfr237-ps1	78
MGLibA_32532	Mtnr1a	89
MGLibA_51259	Srd5a2	59
MGLibA_04345	Anks1b	75
MGLibA_31539	Mmp14	65
MGLibA_15836	Eif3j2	94
MGLibA_60495	Zfp1	92
MGLibA_35301	Oat	111
MGLibA_22139	Gml	64
MGLibA_21076	Gm20172	38
MGLibA_45583	Rimbp2	40
MGLibA_44602	Rasgef1a	34
MGLibA_53118	Tcf15	24
MGLibA_05909	Atp6v1f	8
MGLibA_16994	Fads2	70
MGLibA_09079	Cd244	49
MGLibA_54357	Tmem147	46
MGLibA_23803	Hbq1b	100
MGLibA_62446/MGLibA_62450/	mmu-mir-451b/mmu-mir-451a/	32
MGLibA_63481	mmu-mir-6365	44
MGLibA_12922	Cyp4a10	89
MGLibA_32966	Myo3a	139
MGLibA_36224	Olfr129	38
MGLibA_23899	Hdgfrp2	32
MGLibA_44901	Rbpms2	29
MGLibA_39525	Parl	33
MGLibA_02824	Actl7b	27
MGLibA_53678	Tg	115
MGLibA_11939	Crlf1	126
MGLibA_44540	Rapgef6	14
MGLibA_04329	Ankrd63	25
MGLibA_47712	Sema7a	110
MGLibA_59925	Yod1	18
MGLibA_01213	4930415L06Rik	127
MGLibA_26289	Irak4	43
MGLibA_59037	Vps72	141
MGLibA_31319	Mien1	70
MGLibA_24955	Hsd3b2	4
MGLibA_51617	Stab2	19
MGLibA_57386	Upk1b	7
MGLibA_00850	2410002F23Rik	12
MGLibA_51089	Sppl2b	15
MGLibA_60465	Zfp157	38
MGLibA_16804	Exoc3	159
MGLibA_06807	Best2	31
MGLibA_53604	Tgfb1i1	29
MGLibA_63434	mmu-mir-6962	84
MGLibA_26178	Ip6k3	102
MGLibA_45890	Rnf182	49
MGLibA_23954	Hectd2	20
MGLibA_24656	Hoxa11	37
MGLibA_63730	mmu-mir-7b	33
MGLibA_03481	Agxt	53
MGLibA_50436	Snx20	85
MGLibA_34651	Nr1h3	20
MGLibA_09648	Cds1	73
MGLibA_24209	Hist1h1b	78
MGLibA_40438	Pex13	39
MGLibA_08030	Car7	49
MGLibA_10263	Chmp6	47
MGLibA_62829	mmu-mir-666	62
MGLibA_03080	Adamtsl2	35
MGLibA_46923	Sall2	41
MGLibA_20308	Gm10436	60
MGLibA_53632	Tgif1	111
MGLibA_64736	mmu-mir-8118	43
MGLibA_59521	Whsc1	112
MGLibA_34516	Npepl1	75
MGLibA_30940	Melk	92
MGLibA_55076	Tnfaip8l2	62
MGLibA_01860/MGLibA_30491/	9430069I07Rik/Matn2/	100
MGLibA_47301	Scn10a	18
MGLibA_60942	Zfp593	61
MGLibA_17802	Farsb	193
MGLibA_65925	mmu-mir-125b-1	21
MGLibA_41091	Pitpna	77
MGLibA_48343	Shank2	31
MGLibA_19243	Gabpa	61
MGLibA_05037	Arhgef37	42
MGLibA_43476	Psmd5	3
MGLibA_64936	mmu-mir-879	28
MGLibA_34730	Nrbp1	51
MGLibA_41770	Poc5	5
MGLibA_20160	Glrx5	116
MGLibA_59660	Wtap	21
MGLibA_54377	Tmem151b	21
MGLibA_13857	Defb48	23
MGLibA_07163	Brd4	26
MGLibA_48155	Sfxn5	26
MGLibA_09773	Celf5	48
MGLibA_45650	Ripply2	94
MGLibA_39188	Oxsm	66
MGLibA_59552	Wisp3	41
MGLibA_00614	1810011H11Rik	91
MGLibA_35103	Nup155	54
MGLibA_18375	Fgfr1	61
MGLibA_15030	Duox1	24
MGLibA_13227	Dact2	66
MGLibA_49286	Slc33a1	103
MGLibA_33910	Nfkbil1	13
MGLibA_38195	Olfr734	49
MGLibA_02562	Acap2	51
MGLibA_61117	Zfp709	65
MGLibA_03643	Akap9	36
MGLibA_27253	Kdm5d	26
MGLibA_58727	Vmn2r40	36
MGLibA_44656	Rassf2	18
MGLibA_39565	Parp9	37
MGLibA_17117	Fam122c	7
MGLibA_11670	Cpeb4	209
MGLibA_49762	Slc9a2	122
MGLibA_19068	Fundc2	58
MGLibA_63914	mmu-mir-5046	52
MGLibA_38496	Olfr868	51
MGLibA_06286	BC024978	79
MGLibA_40250	Pdlim4	65
MGLibA_58554	Vmn1r9	175
MGLibA_00230	1700006A11Rik	16
MGLibA_17630	Fam69b	128
MGLibA_49927	Slurp1	105
MGLibA_18505	Fkbp1b	32
MGLibA_12327	Ctnna3	62
MGLibA_42722	Prkar1a	60
MGLibA_09441	Cdh20	97
MGLibA_52825	Tas2r140	25
MGLibA_24571	Hnrnpab	31
MGLibA_06684	Bcl2a1c	20
MGLibA_16579	Esd	51
MGLibA_45041	Reep3	195
MGLibA_56285	Tspo	59
MGLibA_39382	Palb2	39
MGLibA_07754	Cadps2	97
MGLibA_42575	Prdm11	72
MGLibA_19173	Fzd7	34
MGLibA_21987	Gm826	96
MGLibA_17216	Fam159b	29
MGLibA_62047	mmu-mir-3473c	50
MGLibA_52267	Syce3	55
MGLibA_16973	Fabp4	26
MGLibA_30347	Mapk15	89
MGLibA_19431	Galt	24
MGLibA_64988	mmu-mir-574	32
MGLibA_12693	Cyld	90
MGLibA_59419	Wdr90	39
MGLibA_14362	Dmrtb1	46
MGLibA_59201	Wbp4	110
MGLibA_17732	Fam98a	14
MGLibA_15754	Eif1b	18
MGLibA_22693	Gpr25	31
MGLibA_39611	Pax3	66
MGLibA_36536	Olfr1418	49
MGLibA_15167	Dync1h1	41
MGLibA_63692	mmu-mir-6970	23
MGLibA_23215	Gstt3	88
MGLibA_24103	Hhat	103
MGLibA_65798	mmu-mir-1966	75
MGLibA_05089	Arid4b	184
MGLibA_07765	Calb1	79
MGLibA_53628	Tgfbrap1	45
MGLibA_18404	Fh1	161
MGLibA_20923	Gm15319	44
MGLibA_10496	Cisd3	32
MGLibA_55651	Trdn	69
MGLibA_24801	Hps1	46
MGLibA_11989	Crx	58
MGLibA_43168	Prss1	24
MGLibA_21528	Gm4984	62
MGLibA_01240	4930432K09Rik	71
MGLibA_04921	Arhgap23	55
MGLibA_30106	Mak16	66
MGLibA_04981	Arhgap9	52
MGLibA_45717	Rnase4	63
MGLibA_52303	Syn3	103
MGLibA_52422	Syt4	235
MGLibA_54956	Tmpo	49
MGLibA_64041	mmu-mir-669l	24
MGLibA_36967	Olfr225	20
MGLibA_54683	Tmem255a	28
MGLibA_30805	Med12	56
MGLibA_39015	Osbpl8	81
MGLibA_51948	Stx4a	53
MGLibA_66162	mmu-mir-5116	92
MGLibA_31694	Morc2a	63
MGLibA_65581	mmu-mir-762	32
MGLibA_39898	Pcdhgb8	61
MGLibA_09967	Cers4	61
MGLibA_40463	Pex5l	27
MGLibA_04370	Ano10	32
MGLibA_65555	mmu-mir-6394	108
MGLibA_07406	C030046E11Rik	17
MGLibA_41369	Plcxd2	26
MGLibA_45853	Rnf151	112
MGLibA_39406	Pamr1	33
MGLibA_20218	Glycam1	62
MGLibA_53832	Ticam1	15
MGLibA_65214	mmu-mir-8112	75
MGLibA_25109	Htr1f	61
MGLibA_17482	Fam21	93
MGLibA_15048	Dus2	87
MGLibA_04599	Apc	32
MGLibA_51422	Ssbp3	43
MGLibA_64395	mmu-mir-1955	95
MGLibA_28457	Lap3	67
MGLibA_15731	Ei24	54
MGLibA_10640	Cldn1	12
MGLibA_52762	Tas2r115	31
MGLibA_00424	1700025G04Rik	64
MGLibA_23683	Hand1	145
MGLibA_44777	Rbm20	77
MGLibA_11174	Cntn4	59
MGLibA_46001	Rnft2	106
MGLibA_25967	Imp3	73
MGLibA_19593	Gbp8	20
MGLibA_49469	Slc39a7	92
MGLibA_63635	mmu-mir-6967	35
MGLibA_13000	Cypt14	68
MGLibA_45912	Rnf208	57
MGLibA_31916	Mrgprb3	81
MGLibA_01414	4930568D16Rik	38
MGLibA_34139	Nkx2-6	48
MGLibA_22507	Gpm6a	41
MGLibA_20318	Gm10471	64
MGLibA_30591	Mbtps2	24
MGLibA_60925	Zfp57	316
MGLibA_38330	Olfr794	22
MGLibA_47418	Scyl3	43
MGLibA_61590	Zmat3	39
MGLibA_62985	mmu-mir-1896	80
MGLibA_52847	Tax1bp1	99
MGLibA_49746	Slc8a1	42
MGLibA_38307	Olfr784	63
MGLibA_62148	mmu-mir-6911	62
MGLibA_38836	Omd	90
MGLibA_05421	Asb8	53
MGLibA_21609	Gm5382	26
MGLibA_55358	Top3b	56
MGLibA_57048	Ubqln2	42
MGLibA_49390	Slc36a4	23
MGLibA_18103	Fbxw5	100
MGLibA_48435	Shroom1	26
MGLibA_45318	Rgs20	25
MGLibA_18498	Fkbp14	43
MGLibA_10628	Cldn16	88
MGLibA_18818	Foxn1	43
MGLibA_37425	Olfr43	56
MGLibA_36090	Olfr1251	126
MGLibA_09783	Celsr3	19
MGLibA_06266	BC018507	18
MGLibA_00751	2300003K06Rik	74
MGLibA_05088	Arid4b	34
MGLibA_38722	Olfr963	57
MGLibA_24851	Hrh3	29
MGLibA_52056	Sult2a3	49
MGLibA_49575	Slc4a7	103
MGLibA_58141/MGLibA_58445/	Vmn1r186/Vmn1r62/	133
MGLibA_14759	Dpep1	69
MGLibA_34115	Nkrf	26
MGLibA_06884	Bicd1	96
MGLibA_16533	Ermap	121
MGLibA_55334	Tomm7	56
MGLibA_32296	Msh3	109
MGLibA_05569	Atad2	46
MGLibA_21737	Gm5886	18
MGLibA_58925	Vmp1	22
MGLibA_07785	Calcr	79
MGLibA_15338	EU599041	91
MGLibA_13588	Ddx20	102
MGLibA_54404	Tmem165	117
MGLibA_29837	Lynx1	9
MGLibA_64216	mmu-mir-466d	19
MGLibA_52424	Syt5	152
MGLibA_54212	Tmed7	56
MGLibA_49523	Slc45a2	24
MGLibA_43740	Ptpn1	46
MGLibA_57024	Ubl5	55
MGLibA_48875	Slc1a1	62
MGLibA_50679	Sp5	69
MGLibA_49941	Slx	61
MGLibA_56542	Ttn	67
MGLibA_04205	Ankra2	11
MGLibA_46843	S100a5	35
MGLibA_56856	Ubap1	53
MGLibA_20104	Glipr2	91
MGLibA_61475	Zfx	39
MGLibA_17910	Fbxl19	2
MGLibA_16981	Fabp7	82
MGLibA_57303	Unc119	47
MGLibA_45587	Rimbp3	30
MGLibA_64797	mmu-mir-872	15
MGLibA_67183	NonTargetingControlGuideForMouse_0778	38
MGLibA_28941	Lima1	33
MGLibA_40166	Pde8b	24
MGLibA_24762	Hoxd4	42
MGLibA_06964	Bmf	45
MGLibA_62791	mmu-mir-299a	41
MGLibA_64809	mmu-mir-761	40
MGLibA_41302	Plagl2	145
MGLibA_00953	2610528A11Rik	84
MGLibA_35691	Olfr1099	98
MGLibA_44761	Rbm15b	71
MGLibA_67054	NonTargetingControlGuideForMouse_0649	86
MGLibA_23956	Hectd3	66
MGLibA_51289	Srgap3	75
MGLibA_05871	Atp6v0d1	57
MGLibA_38734	Olfr969	30
MGLibA_13590	Ddx20	103
MGLibA_32044	Mrpl30	74
MGLibA_61940	mmu-mir-6345	111
MGLibA_43895	Pus7l	84
MGLibA_09698	Ceacam16	117
MGLibA_06766	Bdh2	146
MGLibA_64815	mmu-mir-7226	46
MGLibA_63897	mmu-mir-6988	39
MGLibA_12617	Cyb561a3	50
MGLibA_12649	Cyb5rl	43
MGLibA_34335	Nobox	23
MGLibA_15926	Elavl3	5
MGLibA_47641	Selo	67
MGLibA_33944	Ngdn	41
MGLibA_03008	Adam7	44
MGLibA_06497	Bahd1	123
MGLibA_19582	Gbp5	56
MGLibA_18376	Fgfr2	166
MGLibA_34080	Nkain1	64
MGLibA_38372	Olfr810	97
MGLibA_54214	Tmed7	51
MGLibA_28679	Ldha	17
MGLibA_15813	Eif3c	72
MGLibA_05303	Arsb	8
MGLibA_31392	Mitf	59
MGLibA_26695	Jmjd7	145
MGLibA_39451	Papln	41
MGLibA_61296	Zfp865	24
MGLibA_49833	Slco5a1	65
MGLibA_59301	Wdr38	125
MGLibA_23318	Gtpbp4	107
MGLibA_43665	Pth2	67
MGLibA_56198	Tshz3	52
MGLibA_65799	mmu-mir-1966	44
MGLibA_05124	Arl15	99
MGLibA_64304	mmu-mir-219b	58
MGLibA_37544	Olfr485	40
MGLibA_00051	10-Sep	58
MGLibA_35907	Olfr1183	78
MGLibA_44937	Rccd1	80
MGLibA_31905	Mrgpra6	156
MGLibA_58446	Vmn1r62	51
MGLibA_00287	1700011I03Rik	33
MGLibA_04616	Aph1b	81
MGLibA_21936	Gm7534	151
MGLibA_34832	Nsf	59
MGLibA_09338	Cdc42bpa	49
MGLibA_48910	Slc22a14	9
MGLibA_49902	Slk	28
MGLibA_44325	Racgap1	54
MGLibA_59458	Wfdc12	91
MGLibA_47841	Serpina3k	100
MGLibA_54877	Tmem81	50
MGLibA_32367	Mstn	58
MGLibA_47495	Sdr42e1	74
MGLibA_24347	Hist1h4f	77
MGLibA_49539	Slc46a3	116
MGLibA_30870	Med31	36
MGLibA_66907	NonTargetingControlGuideForMouse_0502	124
MGLibA_06566	Batf	139
MGLibA_26439	Itfg2	74
MGLibA_21926	Gm7325	34
MGLibA_49121	Slc25a47	43
MGLibA_32842	Myh1	68
MGLibA_28370	Lad1	30
MGLibA_13435	Dcp1b	13
MGLibA_58369	Vmn1r3	87
MGLibA_56986	Ube2w	77
MGLibA_06138	B3gat1	97
MGLibA_00342	1700017D01Rik	61
MGLibA_43055	Prps2	64
MGLibA_24800	Hps1	69
MGLibA_11749	Cpsf2	74
MGLibA_08721	Ccdc9	39
MGLibA_51552	St3gal3	74
MGLibA_14344	Dmpk	28
MGLibA_28125	Krtap10-4	119
MGLibA_26929	Kcng2	47
MGLibA_16776	Evx2	45
MGLibA_37160	Olfr319	38
MGLibA_07554	C5ar1	23
MGLibA_17413	Fam19a5	73
MGLibA_02451	Abhd4	29
MGLibA_26681	Jdp2	116
MGLibA_31222	Mgat5	38
MGLibA_19521	Gata5	28
MGLibA_60703	Zfp385b	67
MGLibA_08826	Ccnb1	39
MGLibA_08862	Ccng2	48
MGLibA_42758	Prkcq	53
MGLibA_64910	mmu-mir-5616	54
MGLibA_59148	Vwde	55
MGLibA_63565	mmu-mir-691	44
MGLibA_26489	Itgam	100
MGLibA_03907	Alox8	2
MGLibA_24944	Hsd17b4	79
MGLibA_33460	Ndc1	51
MGLibA_24207	Hist1h1a	80
MGLibA_36948	Olfr215	17
MGLibA_44371	Rad54b	34
MGLibA_63955	mmu-mir-101b	110
MGLibA_01680	5830415F09Rik	106
MGLibA_12964	Cyp4f18	58
MGLibA_13351	Dcaf12l1	31
MGLibA_09038	Cd200r2	83
MGLibA_59633	Wrap73	14
MGLibA_45938	Rnf222	55
MGLibA_50370	Snrpg	53
MGLibA_26969	Kcnip3	20
MGLibA_34592	Nps	96
MGLibA_06639	Bcas2	38
MGLibA_30346	Mapk15	48
MGLibA_40151	Pde6g	31
MGLibA_60513	Zfp219	10
MGLibA_60818	Zfp46	53
MGLibA_58218	Vmn1r209	53
MGLibA_66861	NonTargetingControlGuideForMouse_0456	69
MGLibA_17535	Fam32a	121
MGLibA_19046	Ftsj3	33
MGLibA_51063	Spock2	50
MGLibA_25771	Il18rap	136
MGLibA_11017	Cnbp	104
MGLibA_60040	Zbtb20	90
MGLibA_09372	Cdc5l	74
MGLibA_35282	Oas1g	31
MGLibA_07109	Bpifb4	145
MGLibA_03192	Adh6a	53
MGLibA_30840	Med21	55
MGLibA_44363	Rad51d	46
MGLibA_66199	mmu-mir-463	24
MGLibA_35737	Olfr1115	62
MGLibA_58069	Vmn1r160	65
MGLibA_54123	Tmbim1	40
MGLibA_06763	Bdh1	69
MGLibA_27447	Kin	16
MGLibA_62335	mmu-mir-3061	88
MGLibA_47322	Scn3b	91
MGLibA_66119	mmu-mir-19b-2	105
MGLibA_16242	Entpd5	27
MGLibA_25302	Idi2	89
MGLibA_02747	Acsf3	8
MGLibA_26505	Itgb1	62
MGLibA_33302	Nat8l	16
MGLibA_30658	Mcm4	72
MGLibA_05420	Asb7	30
MGLibA_35634	Olfr1065	38
MGLibA_27904	Kntc1	47
MGLibA_35961	Olfr1205	53
MGLibA_20402	Gm11544	60
MGLibA_04978	Arhgap8	46
MGLibA_35824	Olfr1151	148
MGLibA_27615	Klhl25	64
MGLibA_45114	Reps1	20
MGLibA_34220	Nlrp4f	15
MGLibA_12523	Cwf19l1	81
MGLibA_28963	Lims2	15
MGLibA_57495	Usmg5	22
MGLibA_57398	Upk3b	17
MGLibA_20139	Glra2	73
MGLibA_63561	mmu-mir-5118	27
MGLibA_43426	Psmc1	39
MGLibA_66027	mmu-mir-711	39
MGLibA_23699	Hapln1	24
MGLibA_16141	Enam	51
MGLibA_56035	Trp53	91
MGLibA_50821	Spata3	86
MGLibA_46691	Rtn4rl1	114
MGLibA_50550	Sorbs1	22
MGLibA_66040	mmu-mir-128-2	96
MGLibA_27261	Kdm6b	20
MGLibA_47574	Sec31a	98
MGLibA_15672	Egflam	49
MGLibA_41608	Plxnb2	51
MGLibA_64411	mmu-mir-7001	13
MGLibA_14789	Dph6	103
MGLibA_20596	Gm1322	178
MGLibA_55699	Triap1	54
MGLibA_57857	Veph1	96
MGLibA_48834	Slc17a3	29
MGLibA_14987	Dtd1	35
MGLibA_48438	Shroom2	82
MGLibA_59529	Wif1	100
MGLibA_65565	mmu-mir-139	112
MGLibA_29531	Lrrc6	121
MGLibA_38152	Olfr71	39
MGLibA_61928	mmu-mir-149	69
MGLibA_17988	Fbxo32	38
MGLibA_22724	Gpr3	25
MGLibA_23433	Gzmb	83
MGLibA_61764	Zswim1	41
MGLibA_16817	Exoc6	29
MGLibA_33203	Naip6	45
MGLibA_48544	Sirt1	51
MGLibA_15289	E2f1	13
MGLibA_52913	Tbc1d2b	103
MGLibA_46367	Rps16	53
MGLibA_66904	NonTargetingControlGuideForMouse_0499	88
MGLibA_60351	Zeb2	80
MGLibA_14082	Dhrs4	104
MGLibA_49596	Slc52a3	70
MGLibA_00969	2700062C07Rik	62
MGLibA_59233	Wdhd1	31
MGLibA_57008	Ubiad1	4
MGLibA_50330	Snrnp40	56
MGLibA_09421	Cdh13	39
MGLibA_32820	Myf5	39
MGLibA_29030	Lipk	19
MGLibA_10160	Chd3	51
MGLibA_25319	Ier2	10
MGLibA_21868	Gm6878	115
MGLibA_40165	Pde8b	100
MGLibA_25640	Igsf9b	17
MGLibA_33029	Myoz3	102
MGLibA_58295	Vmn1r232	31
MGLibA_22141	Gmnc	42
MGLibA_09490	Cdhr5	65
MGLibA_30740	Mdga1	52
MGLibA_33232	Nap1l1	33
MGLibA_66489	NonTargetingControlGuideForMouse_0084	74
MGLibA_67236	NonTargetingControlGuideForMouse_0831	36
MGLibA_20011	Gjb6	111
MGLibA_21497	Gm4907	117
MGLibA_07041	Bnip3	94
MGLibA_48058	Sf1	74
MGLibA_32854	Myh6	34
MGLibA_37598	Olfr507	83
MGLibA_00196	1700001C02Rik	14
MGLibA_28094	Krt83	42
MGLibA_50619	Sox17	87
MGLibA_33177	Naga	32
MGLibA_63815	mmu-mir-5107	46
MGLibA_03925	Alpl	65
MGLibA_02911	Adad2	52
MGLibA_59892	Yif1b	72
MGLibA_45837	Rnf146	82
MGLibA_03561	Aip	25
MGLibA_02632	Ackr4	20
MGLibA_29904	Lysmd4	74
MGLibA_54400	Tmem163	49
MGLibA_03971	Amd1	81
MGLibA_62737	mmu-mir-431	47
MGLibA_28543	Lce1a1	76
MGLibA_33310	Nav1	40
MGLibA_01400	4930563E22Rik	19
MGLibA_52884	Tbc1d17	60
MGLibA_08706	Ccdc92	116
MGLibA_62923	mmu-mir-369	37
MGLibA_53721	Theg	56
MGLibA_24084	Hfm1	7
MGLibA_06652	Bccip	73
MGLibA_32988	Myo7b	48
MGLibA_38017	Olfr669	35
MGLibA_46463	Rps6	54
MGLibA_19701	Gdf15	62
MGLibA_12074	Csf1r	30
MGLibA_49884	Slitrk1	36
MGLibA_43103	Prr3	51
MGLibA_20017	Gjc2	14
MGLibA_17088	Fam115e	88
MGLibA_14980	Dstyk	33
MGLibA_03303	Adss	73
MGLibA_00333	1700016H13Rik	114
MGLibA_47754	Serac1	40
MGLibA_04311	Ankrd52	18
MGLibA_65593	mmu-mir-1962	18
MGLibA_14354	Dmrt3	38
MGLibA_44598	Rasef	23
MGLibA_66985	NonTargetingControlGuideForMouse_0580	114
MGLibA_32344	Msra	130
MGLibA_32007	Mrpl16	46
MGLibA_43694	Ptov1	45
MGLibA_63204	mmu-mir-6539	52
MGLibA_57111	Ubxn7	33
MGLibA_42700	Prkab1	25
MGLibA_35840	Olfr1156	15
MGLibA_34754	Nrg2	35
MGLibA_10756	Clec4b2	34
MGLibA_52179	Suz12	11
MGLibA_45178	Rfc2	51
MGLibA_33902	Nfkbib	51
MGLibA_37186	Olfr32	7
MGLibA_54711	Tmem27	70
MGLibA_05214	Armc9	57
MGLibA_54826	Tmem62	28
MGLibA_10272	Chn1	42
MGLibA_57913	Vkorc1	25
MGLibA_26168	Invs	66
MGLibA_61383	Zfp941	42
MGLibA_33739	Nek9	50
MGLibA_32809	Myd88	59
MGLibA_63858	mmu-mir-145b	45
MGLibA_17294	Fam173b	134
MGLibA_35816	Olfr1145	97
MGLibA_33295	Nat3	27
MGLibA_51589	St6galnac6	23
MGLibA_55158	Tnfsf13b	66
MGLibA_00986	2810004N23Rik	32
MGLibA_11744	Cps1	62
MGLibA_33596	Ndufb4	40
MGLibA_54693	Tmem258	63
MGLibA_33138	Nab1	60
MGLibA_35610	Olfr1053	51
MGLibA_30317	Map6	101
MGLibA_35593	Olfr1047	72
MGLibA_14177	Dio2	60
MGLibA_03041	Adamts18	115
MGLibA_63039	mmu-mir-7a-1	16
MGLibA_28678	Ldha	80
MGLibA_12953	Cyp4f14	91
MGLibA_59852	Yaf2	42
MGLibA_61612	Zmym3	45
MGLibA_26756	Kank3	25
MGLibA_32560	Mtss1l	44
MGLibA_02112	AI846148	49
MGLibA_21702	Gm5741	32
MGLibA_66713	NonTargetingControlGuideForMouse_0308	24
MGLibA_28737	Lelp1	51
MGLibA_04461	Aoc2	91
MGLibA_39115	Otud1	96
MGLibA_20664/MGLibA_21150/MGLibA_21183/	Gm13308/Gm20878/Gm21586/	151
MGLibA_41802	Pogz	23
MGLibA_37158	Olfr318	89
MGLibA_13395	Dcc	19
MGLibA_17664	Fam73b	99
MGLibA_03061	Adamts5	100
MGLibA_09178	Cd46	112
MGLibA_44954	Rcn2	46
MGLibA_33486	Ndn	122
MGLibA_18243	Fetub	26
MGLibA_67344	NonTargetingControlGuideForMouse_0939	93
MGLibA_54484	Tmem185b	45
MGLibA_21058	Gm1979	33
MGLibA_09767	Celf3	61
MGLibA_50318	Snrnp200	18
MGLibA_17224	Fam160b1	99
MGLibA_65800	mmu-mir-7074	48
MGLibA_31047	Mettl24	85
MGLibA_31718	Morn3	10
MGLibA_07102	Bpifb2	13
