sgRNA	Gene	sample1
MGLibA_49361	Slc35f4	0
MGLibA_49362	Slc35f4	0
MGLibA_49363	Slc35f4	0
MGLibA_49364	Slc35f5	0
MGLibA_49365	Slc35f5	0
MGLibA_49366	Slc35f5	0
MGLibA_49367	Slc35f6	0
MGLibA_49368	Slc35f6	0
MGLibA_49369	Slc35f6	0
MGLibA_49370	Slc35g1	0
MGLibA_49371	Slc35g1	0
MGLibA_49372	Slc35g1	0
MGLibA_49373	Slc35g2	0
MGLibA_49374	Slc35g2	0
MGLibA_49375	Slc35g2	0
MGLibA_49376	Slc35g3	0
MGLibA_49377	Slc35g3	0
MGLibA_49378	Slc35g3	0
MGLibA_49379	Slc36a1	0
MGLibA_49380	Slc36a1	0
MGLibA_49381	Slc36a1	0
MGLibA_49382	Slc36a2	0
MGLibA_49383	Slc36a2	0
MGLibA_49384	Slc36a2	0
MGLibA_49385	Slc36a3	0
MGLibA_49386	Slc36a3	0
MGLibA_49387	Slc36a3	0
MGLibA_49388	Slc36a4	0
MGLibA_49389	Slc36a4	0
MGLibA_49390	Slc36a4	0
MGLibA_49391	Slc37a1	0
MGLibA_49392	Slc37a1	0
MGLibA_49393	Slc37a1	0
MGLibA_49394	Slc37a2	0
MGLibA_49395	Slc37a2	0
MGLibA_49396	Slc37a2	0
MGLibA_49397	Slc37a3	0
MGLibA_49398	Slc37a3	0
MGLibA_49399	Slc37a3	0
MGLibA_49400	Slc37a4	0
MGLibA_49401	Slc37a4	0
MGLibA_49402	Slc37a4	0
MGLibA_49409	Slc38a1	0
MGLibA_49410	Slc38a1	0
MGLibA_49411	Slc38a1	0
MGLibA_49403	Slc38a10	0
MGLibA_49404	Slc38a10	0
MGLibA_49405	Slc38a10	0
MGLibA_49406	Slc38a11	0
MGLibA_49407	Slc38a11	0
MGLibA_49408	Slc38a11	0
MGLibA_49412	Slc38a2	0
MGLibA_49413	Slc38a2	0
MGLibA_49414	Slc38a2	0
MGLibA_49415	Slc38a3	0
MGLibA_49416	Slc38a3	0
MGLibA_49417	Slc38a3	0
MGLibA_49418	Slc38a4	0
MGLibA_49419	Slc38a4	0
MGLibA_49420	Slc38a4	0
MGLibA_49421	Slc38a5	0
MGLibA_49422	Slc38a5	0
MGLibA_49423	Slc38a5	0
MGLibA_49424	Slc38a6	0
MGLibA_49425	Slc38a6	0
MGLibA_49426	Slc38a6	0
MGLibA_49427	Slc38a7	0
MGLibA_49428	Slc38a7	0
MGLibA_49429	Slc38a7	0
MGLibA_49430	Slc38a8	0
MGLibA_49431	Slc38a8	0
MGLibA_49432	Slc38a8	0
MGLibA_49433	Slc38a9	0
MGLibA_49434	Slc38a9	0
MGLibA_49435	Slc38a9	0
MGLibA_49451	Slc39a1	0
MGLibA_49452	Slc39a1	0
MGLibA_49453	Slc39a1	0
MGLibA_49436	Slc39a10	0
MGLibA_49437	Slc39a10	0
MGLibA_49438	Slc39a10	0
MGLibA_49439	Slc39a11	0
MGLibA_49440	Slc39a11	0
MGLibA_49441	Slc39a11	0
MGLibA_49442	Slc39a12	0
MGLibA_49443	Slc39a12	0
MGLibA_49444	Slc39a12	0
MGLibA_49445	Slc39a13	0
MGLibA_49446	Slc39a13	0
MGLibA_49447	Slc39a13	0
MGLibA_49448	Slc39a14	0
MGLibA_49449	Slc39a14	0
MGLibA_49450	Slc39a14	0
MGLibA_49454	Slc39a2	0
MGLibA_49455	Slc39a2	0
MGLibA_49456	Slc39a2	0
MGLibA_49457	Slc39a3	0
MGLibA_49458	Slc39a3	0
MGLibA_49459	Slc39a3	0
MGLibA_49460	Slc39a4	0
MGLibA_49461	Slc39a4	0
MGLibA_49462	Slc39a4	0
MGLibA_49463	Slc39a5	0
MGLibA_49464	Slc39a5	0
MGLibA_49465	Slc39a5	0
MGLibA_49466	Slc39a6	0
MGLibA_49467	Slc39a6	0
MGLibA_49468	Slc39a6	0
MGLibA_49469	Slc39a7	0
MGLibA_49470	Slc39a7	0
MGLibA_49471	Slc39a7	0
MGLibA_49472	Slc39a8	0
MGLibA_49473	Slc39a8	0
MGLibA_49474	Slc39a8	0
MGLibA_49475	Slc39a9	0
MGLibA_49476	Slc39a9	0
MGLibA_49477	Slc39a9	0
MGLibA_49478	Slc3a1	0
MGLibA_49479	Slc3a1	0
MGLibA_49480	Slc3a1	0
MGLibA_49481	Slc3a2	0
MGLibA_49482	Slc3a2	0
MGLibA_49483	Slc3a2	0
MGLibA_49484	Slc40a1	0
MGLibA_49485	Slc40a1	0
MGLibA_49486	Slc40a1	0
MGLibA_49487	Slc41a1	0
MGLibA_49488	Slc41a1	0
MGLibA_49489	Slc41a1	0
MGLibA_49490	Slc41a2	0
MGLibA_49491	Slc41a2	0
MGLibA_49492	Slc41a2	0
MGLibA_49493	Slc41a3	0
MGLibA_49494	Slc41a3	0
MGLibA_49495	Slc41a3	0
MGLibA_49496	Slc43a1	0
MGLibA_49497	Slc43a1	0
MGLibA_49498	Slc43a1	0
MGLibA_49499	Slc43a2	0
MGLibA_49500	Slc43a2	0
MGLibA_49501	Slc43a2	0
MGLibA_49502	Slc43a3	0
MGLibA_49503	Slc43a3	0
MGLibA_49504	Slc43a3	0
MGLibA_49505	Slc44a1	0
MGLibA_49506	Slc44a1	0
MGLibA_49507	Slc44a1	0
MGLibA_49508	Slc44a2	0
MGLibA_49509	Slc44a2	0
MGLibA_49510	Slc44a2	0
MGLibA_49511	Slc44a3	0
MGLibA_49512	Slc44a3	0
MGLibA_49513	Slc44a3	0
MGLibA_49514	Slc44a4	0
MGLibA_49515	Slc44a4	0
MGLibA_49516	Slc44a4	0
MGLibA_49517	Slc44a5	0
MGLibA_49518	Slc44a5	0
MGLibA_49519	Slc44a5	0
MGLibA_49520	Slc45a1	0
MGLibA_49521	Slc45a1	0
MGLibA_49522	Slc45a1	0
MGLibA_49523	Slc45a2	0
MGLibA_49524	Slc45a2	0
MGLibA_49525	Slc45a2	0
MGLibA_49526	Slc45a3	0
MGLibA_49527	Slc45a3	0
MGLibA_49528	Slc45a3	0
MGLibA_49529	Slc45a4	0
MGLibA_49530	Slc45a4	0
MGLibA_49531	Slc45a4	0
MGLibA_49532	Slc46a1	0
MGLibA_49533	Slc46a1	0
MGLibA_49534	Slc46a1	0
MGLibA_49535	Slc46a2	0
MGLibA_49536	Slc46a2	0
MGLibA_49537	Slc46a2	0
MGLibA_49538	Slc46a3	0
MGLibA_49539	Slc46a3	0
MGLibA_49540	Slc46a3	0
MGLibA_49541	Slc47a1	0
MGLibA_49542	Slc47a1	0
MGLibA_49543	Slc47a1	0
MGLibA_49544	Slc47a2	0
MGLibA_49545	Slc47a2	0
MGLibA_49546	Slc47a2	0
MGLibA_49547	Slc48a1	0
MGLibA_49548	Slc48a1	0
MGLibA_49549	Slc48a1	0
MGLibA_49559	Slc4a1	0
MGLibA_49560	Slc4a1	0
MGLibA_49561	Slc4a1	0
MGLibA_49550	Slc4a10	0
MGLibA_49551	Slc4a10	0
MGLibA_49552	Slc4a10	0
MGLibA_49553	Slc4a11	0
MGLibA_49554	Slc4a11	0
MGLibA_49555	Slc4a11	0
MGLibA_49556	Slc4a1ap	0
MGLibA_49557	Slc4a1ap	0
MGLibA_49558	Slc4a1ap	0
MGLibA_49562	Slc4a2	0
MGLibA_49563	Slc4a2	0
MGLibA_49564	Slc4a2	0
MGLibA_49565	Slc4a3	0
MGLibA_49566	Slc4a3	0
MGLibA_49567	Slc4a3	0
MGLibA_49568	Slc4a4	0
MGLibA_49569	Slc4a4	0
MGLibA_49570	Slc4a4	0
MGLibA_49571	Slc4a5	0
MGLibA_49572	Slc4a5	0
MGLibA_49573	Slc4a5	0
MGLibA_49574	Slc4a7	0
MGLibA_49575	Slc4a7	0
MGLibA_49576	Slc4a7	0
MGLibA_49577	Slc4a8	0
MGLibA_49578	Slc4a8	0
MGLibA_49579	Slc4a8	0
MGLibA_49580	Slc4a9	0
MGLibA_49581	Slc4a9	0
MGLibA_49582	Slc4a9	0
MGLibA_49583	Slc50a1	0
MGLibA_49584	Slc50a1	0
MGLibA_49585	Slc50a1	0
MGLibA_49586	Slc51a	0
MGLibA_49587	Slc51a	0
MGLibA_49588	Slc51a	0
MGLibA_49589	Slc51b	0
MGLibA_49590	Slc51b	0
MGLibA_49591	Slc51b	0
MGLibA_49592	Slc52a2	0
MGLibA_49593	Slc52a2	0
MGLibA_49594	Slc52a2	0
MGLibA_49595	Slc52a3	0
MGLibA_49596	Slc52a3	0
MGLibA_49597	Slc52a3	0
MGLibA_49607	Slc5a1	0
MGLibA_49608	Slc5a1	0
MGLibA_49609	Slc5a1	0
MGLibA_49598	Slc5a10	0
MGLibA_49599	Slc5a10	0
MGLibA_49600	Slc5a10	0
MGLibA_49601	Slc5a11	0
MGLibA_49602	Slc5a11	0
MGLibA_49603	Slc5a11	0
MGLibA_49604	Slc5a12	0
MGLibA_49605	Slc5a12	0
MGLibA_49606	Slc5a12	0
MGLibA_49610	Slc5a2	0
MGLibA_49611	Slc5a2	0
MGLibA_49612	Slc5a2	0
MGLibA_49613	Slc5a3	0
MGLibA_49614	Slc5a3	0
MGLibA_49615	Slc5a3	0
MGLibA_49616	Slc5a4a	0
MGLibA_49617	Slc5a4a	0
MGLibA_49618	Slc5a4a	0
MGLibA_49619	Slc5a4b	0
MGLibA_49620	Slc5a4b	0
MGLibA_49621	Slc5a4b	0
MGLibA_49622	Slc5a5	0
MGLibA_49623	Slc5a5	0
MGLibA_49624	Slc5a5	0
MGLibA_49625	Slc5a6	0
MGLibA_49626	Slc5a6	0
MGLibA_49627	Slc5a6	0
MGLibA_49628	Slc5a7	0
MGLibA_49629	Slc5a7	0
MGLibA_49630	Slc5a7	0
MGLibA_49631	Slc5a8	0
MGLibA_49632	Slc5a8	0
MGLibA_49633	Slc5a8	0
MGLibA_49634	Slc5a9	0
MGLibA_49635	Slc5a9	0
MGLibA_49636	Slc5a9	0
MGLibA_49664	Slc6a1	0
MGLibA_49665	Slc6a1	0
MGLibA_49666	Slc6a1	0
MGLibA_49637	Slc6a11	0
MGLibA_49638	Slc6a11	0
MGLibA_49639	Slc6a11	0
MGLibA_49640	Slc6a12	0
MGLibA_49641	Slc6a12	0
MGLibA_49642	Slc6a12	0
MGLibA_49643	Slc6a13	0
MGLibA_49644	Slc6a13	0
MGLibA_49645	Slc6a13	0
MGLibA_49646	Slc6a14	0
MGLibA_49647	Slc6a14	0
MGLibA_49648	Slc6a14	0
MGLibA_49649	Slc6a15	0
MGLibA_49650	Slc6a15	0
MGLibA_49651	Slc6a15	0
MGLibA_49652	Slc6a17	0
MGLibA_49653	Slc6a17	0
MGLibA_49654	Slc6a17	0
MGLibA_49655	Slc6a18	0
MGLibA_49656	Slc6a18	0
MGLibA_49657	Slc6a18	0
MGLibA_49661	Slc6a19	0
MGLibA_49662	Slc6a19	0
MGLibA_49663	Slc6a19	0
MGLibA_49658	Slc6a19os	0
MGLibA_49659	Slc6a19os	0
MGLibA_49660	Slc6a19os	0
MGLibA_49673	Slc6a2	0
MGLibA_49674	Slc6a2	0
MGLibA_49675	Slc6a2	0
MGLibA_49667	Slc6a20a	0
MGLibA_49668	Slc6a20a	0
MGLibA_49669	Slc6a20a	0
MGLibA_49670	Slc6a20b	0
MGLibA_49671	Slc6a20b	0
MGLibA_49672	Slc6a20b	0
MGLibA_49676	Slc6a3	0
MGLibA_49677	Slc6a3	0
MGLibA_49678	Slc6a3	0
MGLibA_49679	Slc6a4	0
MGLibA_49680	Slc6a4	0
MGLibA_49681	Slc6a4	0
MGLibA_49682	Slc6a5	0
MGLibA_49683	Slc6a5	0
MGLibA_49684	Slc6a5	0
MGLibA_49685	Slc6a6	0
MGLibA_49686	Slc6a6	0
MGLibA_49687	Slc6a6	0
MGLibA_49688	Slc6a7	0
MGLibA_49689	Slc6a7	0
MGLibA_49690	Slc6a7	0
MGLibA_49691	Slc6a8	0
MGLibA_49692	Slc6a8	0
MGLibA_49693	Slc6a8	0
MGLibA_49694	Slc6a9	0
MGLibA_49695	Slc6a9	0
MGLibA_49696	Slc6a9	0
MGLibA_49715	Slc7a1	0
MGLibA_49716	Slc7a1	0
MGLibA_49717	Slc7a1	0
MGLibA_49697	Slc7a10	0
MGLibA_49698	Slc7a10	0
MGLibA_49699	Slc7a10	0
MGLibA_49700	Slc7a11	0
MGLibA_49701	Slc7a11	0
MGLibA_49702	Slc7a11	0
MGLibA_49703	Slc7a12	0
MGLibA_49704	Slc7a12	0
MGLibA_49705	Slc7a12	0
MGLibA_49706	Slc7a13	0
MGLibA_49707	Slc7a13	0
MGLibA_49708	Slc7a13	0
MGLibA_49709	Slc7a14	0
MGLibA_49710	Slc7a14	0
MGLibA_49711	Slc7a14	0
MGLibA_49712	Slc7a15	0
MGLibA_49713	Slc7a15	0
MGLibA_49714	Slc7a15	0
MGLibA_49718	Slc7a2	0
MGLibA_49719	Slc7a2	0
MGLibA_49720	Slc7a2	0
MGLibA_49721	Slc7a3	0
MGLibA_49722	Slc7a3	0
MGLibA_49723	Slc7a3	0
MGLibA_49724	Slc7a4	0
MGLibA_49725	Slc7a4	0
MGLibA_49726	Slc7a4	0
MGLibA_49727	Slc7a5	0
MGLibA_49728	Slc7a5	0
MGLibA_49729	Slc7a5	0
MGLibA_49733	Slc7a6	0
MGLibA_49734	Slc7a6	0
MGLibA_49735	Slc7a6	0
MGLibA_49730	Slc7a6os	0
MGLibA_49731	Slc7a6os	0
MGLibA_49732	Slc7a6os	0
MGLibA_49736	Slc7a7	0
MGLibA_49737	Slc7a7	0
MGLibA_49738	Slc7a7	0
MGLibA_49739	Slc7a8	0
MGLibA_49740	Slc7a8	0
MGLibA_49741	Slc7a8	0
MGLibA_49742	Slc7a9	0
MGLibA_49743	Slc7a9	0
MGLibA_49744	Slc7a9	0
MGLibA_49745	Slc8a1	0
MGLibA_49746	Slc8a1	0
MGLibA_49747	Slc8a1	0
MGLibA_49748	Slc8a2	0
MGLibA_49749	Slc8a2	0
MGLibA_49750	Slc8a2	0
MGLibA_49751	Slc8a3	0
MGLibA_49752	Slc8a3	0
MGLibA_49753	Slc8a3	0
MGLibA_49754	Slc8b1	0
MGLibA_49755	Slc8b1	0
MGLibA_49756	Slc8b1	0
MGLibA_49757	Slc9a1	0
MGLibA_49758	Slc9a1	0
MGLibA_49759	Slc9a1	0
MGLibA_49760	Slc9a2	0
MGLibA_49761	Slc9a2	0
MGLibA_49762	Slc9a2	0
MGLibA_49769	Slc9a3	0
MGLibA_49770	Slc9a3	0
MGLibA_49771	Slc9a3	0
MGLibA_49763	Slc9a3r1	0
MGLibA_49764	Slc9a3r1	0
MGLibA_49765	Slc9a3r1	0
MGLibA_49766	Slc9a3r2	0
MGLibA_49767	Slc9a3r2	0
MGLibA_49768	Slc9a3r2	0
MGLibA_49772	Slc9a4	0
MGLibA_49773	Slc9a4	0
MGLibA_49774	Slc9a4	0
MGLibA_49775	Slc9a5	0
MGLibA_49776	Slc9a5	0
MGLibA_49777	Slc9a5	0
MGLibA_49778	Slc9a6	0
MGLibA_49779	Slc9a6	0
MGLibA_49780	Slc9a6	0
MGLibA_49781	Slc9a7	0
MGLibA_49782	Slc9a7	0
MGLibA_49783	Slc9a7	0
MGLibA_49784	Slc9a8	0
MGLibA_49785	Slc9a8	0
MGLibA_49786	Slc9a8	0
MGLibA_49787	Slc9a9	0
MGLibA_49788	Slc9a9	0
MGLibA_49789	Slc9a9	0
MGLibA_49790	Slc9b1	0
MGLibA_49791	Slc9b1	0
MGLibA_49792	Slc9b1	0
MGLibA_49793	Slc9b2	0
MGLibA_49794	Slc9b2	0
MGLibA_49795	Slc9b2	0
MGLibA_49796	Slc9c1	0
MGLibA_49797	Slc9c1	0
MGLibA_49798	Slc9c1	0
MGLibA_49799	Slco1a1	0
MGLibA_49800	Slco1a1	0
MGLibA_49801	Slco1a1	0
MGLibA_49802	Slco1a4	0
MGLibA_49803	Slco1a4	0
MGLibA_49804	Slco1a4	0
MGLibA_49805	Slco1a5	0
MGLibA_49806	Slco1a5	0
MGLibA_49807	Slco1a5	0
MGLibA_49808	Slco1a6	0
MGLibA_49809	Slco1a6	0
MGLibA_49810	Slco1a6	0
MGLibA_49811	Slco1b2	0
MGLibA_49812	Slco1b2	0
MGLibA_49813	Slco1b2	0
MGLibA_49814	Slco1c1	0
MGLibA_49815	Slco1c1	0
MGLibA_49816	Slco1c1	0
MGLibA_49817	Slco2a1	0
MGLibA_49818	Slco2a1	0
MGLibA_49819	Slco2a1	0
MGLibA_49820	Slco2b1	0
MGLibA_49821	Slco2b1	0
MGLibA_49822	Slco2b1	0
MGLibA_49823	Slco3a1	0
MGLibA_49824	Slco3a1	0
MGLibA_49825	Slco3a1	0
MGLibA_49826	Slco4a1	0
MGLibA_49827	Slco4a1	0
MGLibA_49828	Slco4a1	0
MGLibA_49829	Slco4c1	0
MGLibA_49830	Slco4c1	0
MGLibA_49831	Slco4c1	0
MGLibA_49832	Slco5a1	0
MGLibA_49833	Slco5a1	0
MGLibA_49834	Slco5a1	0
MGLibA_49835	Slco6b1	0
MGLibA_49836	Slco6b1	0
MGLibA_49837	Slco6b1	0
MGLibA_49838	Slco6c1	0
MGLibA_49839	Slco6c1	0
MGLibA_49840	Slco6c1	0
MGLibA_49841	Slco6d1	0
MGLibA_49842	Slco6d1	0
MGLibA_49843	Slco6d1	0
MGLibA_49847	Slfn1	0
MGLibA_49848	Slfn1	0
MGLibA_49849	Slfn1	0
MGLibA_49844	Slfn14	0
MGLibA_49845	Slfn14	0
MGLibA_49846	Slfn14	0
MGLibA_49850	Slfn2	0
MGLibA_49851	Slfn2	0
MGLibA_49852	Slfn2	0
MGLibA_49853	Slfn3	0
MGLibA_49854	Slfn3	0
MGLibA_49855	Slfn3	0
MGLibA_49856	Slfn4	0
MGLibA_49857	Slfn4	0
MGLibA_49858	Slfn4	0
MGLibA_49859	Slfn5	0
MGLibA_49860	Slfn5	0
MGLibA_49861	Slfn5	0
MGLibA_49862	Slfn8	0
MGLibA_49863	Slfn8	0
MGLibA_49864	Slfn8	0
MGLibA_49865	Slfn9	0
MGLibA_49866	Slfn9	0
MGLibA_49867	Slfn9	0
MGLibA_49868	Slfnl1	0
MGLibA_49869	Slfnl1	0
MGLibA_49870	Slfnl1	0
MGLibA_49871	Slirp	0
MGLibA_49872	Slirp	0
MGLibA_49873	Slirp	0
MGLibA_49874	Slit1	0
MGLibA_49875	Slit1	0
MGLibA_49876	Slit1	0
MGLibA_49877	Slit2	0
MGLibA_49878	Slit2	0
MGLibA_49879	Slit2	0
MGLibA_49880	Slit3	0
MGLibA_49881	Slit3	0
MGLibA_49882	Slit3	0
MGLibA_49883	Slitrk1	0
MGLibA_49884	Slitrk1	0
MGLibA_49885	Slitrk1	0
MGLibA_49886	Slitrk2	0
MGLibA_49887	Slitrk2	0
MGLibA_49888	Slitrk2	0
MGLibA_49889	Slitrk3	0
MGLibA_49890	Slitrk3	0
MGLibA_49891	Slitrk3	0
MGLibA_49892	Slitrk4	0
MGLibA_49893	Slitrk4	0
MGLibA_49894	Slitrk4	0
MGLibA_49895	Slitrk5	0
MGLibA_49896	Slitrk5	0
MGLibA_49897	Slitrk5	0
MGLibA_49898	Slitrk6	0
MGLibA_49899	Slitrk6	0
MGLibA_49900	Slitrk6	0
MGLibA_49901	Slk	0
MGLibA_49902	Slk	0
MGLibA_49903	Slk	0
MGLibA_49904	Slmap	0
MGLibA_49905	Slmap	0
MGLibA_49906	Slmap	0
MGLibA_49907	Slmo1	0
MGLibA_49908	Slmo1	0
MGLibA_49909	Slmo1	0
MGLibA_49910	Slmo2	0
MGLibA_49911	Slmo2	0
MGLibA_49912	Slmo2	0
MGLibA_49913	Sln	0
MGLibA_49914	Sln	0
MGLibA_49915	Sln	0
MGLibA_49916	Slpi	0
MGLibA_49917	Slpi	0
MGLibA_49918	Slpi	0
MGLibA_49919	Sltm	0
MGLibA_49920	Sltm	0
MGLibA_49921	Sltm	0
MGLibA_49922	Slu7	0
MGLibA_49923	Slu7	0
MGLibA_49924	Slu7	0
MGLibA_49925	Slurp1	0
MGLibA_49926	Slurp1	0
MGLibA_49927	Slurp1	0
MGLibA_49940	Slx	0
MGLibA_49941	Slx	0
MGLibA_49928	Slx1b	0
MGLibA_49929	Slx1b	0
MGLibA_49930	Slx1b	0
MGLibA_49934	Slx4	0
MGLibA_49935	Slx4	0
MGLibA_49936	Slx4	0
MGLibA_49931	Slx4ip	0
MGLibA_49932	Slx4ip	0
MGLibA_49933	Slx4ip	0
MGLibA_49943	Sly	0
MGLibA_49944	Sly	0
MGLibA_49946	Smad1	0
MGLibA_49947	Smad1	0
MGLibA_49948	Smad1	0
MGLibA_49949	Smad2	0
MGLibA_49950	Smad2	0
MGLibA_49951	Smad2	0
MGLibA_49952	Smad3	0
MGLibA_49953	Smad3	0
MGLibA_49954	Smad3	0
MGLibA_49955	Smad4	0
MGLibA_49956	Smad4	0
MGLibA_49957	Smad4	0
MGLibA_49958	Smad5	0
MGLibA_49959	Smad5	0
MGLibA_49960	Smad5	0
MGLibA_49961	Smad6	0
MGLibA_49962	Smad6	0
MGLibA_49963	Smad6	0
MGLibA_49964	Smad7	0
MGLibA_49965	Smad7	0
MGLibA_49966	Smad7	0
MGLibA_49967	Smad9	0
MGLibA_49968	Smad9	0
MGLibA_49969	Smad9	0
MGLibA_49970	Smagp	0
MGLibA_49971	Smagp	0
MGLibA_49972	Smagp	0
MGLibA_49973	Smap1	0
MGLibA_49974	Smap1	0
MGLibA_49975	Smap1	0
MGLibA_49976	Smap2	0
MGLibA_49977	Smap2	0
MGLibA_49978	Smap2	0
MGLibA_49979	Smarca1	0
MGLibA_49980	Smarca1	0
MGLibA_49981	Smarca1	0
MGLibA_49982	Smarca2	0
MGLibA_49983	Smarca2	0
MGLibA_49984	Smarca2	0
MGLibA_49985	Smarca4	0
MGLibA_49986	Smarca4	0
MGLibA_49987	Smarca4	0
MGLibA_49988	Smarca5	0
MGLibA_49989	Smarca5	0
MGLibA_49990	Smarca5	0
MGLibA_49991	Smarcad1	0
MGLibA_49992	Smarcad1	0
MGLibA_49993	Smarcad1	0
MGLibA_49994	Smarcal1	0
MGLibA_49995	Smarcal1	0
MGLibA_49996	Smarcal1	0
MGLibA_49997	Smarcb1	0
MGLibA_49998	Smarcb1	0
MGLibA_49999	Smarcb1	0
MGLibA_50000	Smarcc1	0
MGLibA_50001	Smarcc1	0
MGLibA_50002	Smarcc1	0
MGLibA_50003	Smarcc2	0
MGLibA_50004	Smarcc2	0
MGLibA_50005	Smarcc2	0
MGLibA_50006	Smarcd1	0
MGLibA_50007	Smarcd1	0
MGLibA_50008	Smarcd1	0
MGLibA_50009	Smarcd2	0
MGLibA_50010	Smarcd2	0
MGLibA_50011	Smarcd2	0
MGLibA_50012	Smarcd3	0
MGLibA_50013	Smarcd3	0
MGLibA_50014	Smarcd3	0
MGLibA_50015	Smarce1	0
MGLibA_50016	Smarce1	0
MGLibA_50017	Smarce1	0
MGLibA_50018	Smc1a	0
MGLibA_50019	Smc1a	0
MGLibA_50020	Smc1a	0
MGLibA_50021	Smc1b	0
MGLibA_50022	Smc1b	0
MGLibA_50023	Smc1b	0
MGLibA_50024	Smc2	0
MGLibA_50025	Smc2	0
MGLibA_50026	Smc2	0
MGLibA_50027	Smc3	0
MGLibA_50028	Smc3	0
MGLibA_50029	Smc3	0
MGLibA_50030	Smc4	0
MGLibA_50031	Smc4	0
MGLibA_50032	Smc4	0
MGLibA_50033	Smc5	0
MGLibA_50034	Smc5	0
MGLibA_50035	Smc5	0
MGLibA_50036	Smc6	0
MGLibA_50037	Smc6	0
MGLibA_50038	Smc6	0
MGLibA_50039	Smchd1	0
MGLibA_50040	Smchd1	0
MGLibA_50041	Smchd1	0
MGLibA_50042	Smco1	0
MGLibA_50043	Smco1	0
MGLibA_50044	Smco1	0
MGLibA_50045	Smco2	0
MGLibA_50046	Smco2	0
MGLibA_50047	Smco2	0
MGLibA_50048	Smco3	0
MGLibA_50049	Smco3	0
MGLibA_50050	Smco3	0
MGLibA_50051	Smco4	0
MGLibA_50052	Smco4	0
MGLibA_50053	Smco4	0
MGLibA_50054	Smcp	0
MGLibA_50055	Smcp	0
MGLibA_50056	Smcp	0
MGLibA_50057	Smcr8	0
MGLibA_50058	Smcr8	0
MGLibA_50059	Smcr8	0
MGLibA_50060	Smdt1	0
MGLibA_50061	Smdt1	0
MGLibA_50062	Smdt1	0
MGLibA_50063	Smek1	0
MGLibA_50064	Smek1	0
MGLibA_50065	Smek1	0
MGLibA_50066	Smek2	0
MGLibA_50067	Smek2	0
MGLibA_50068	Smek2	0
MGLibA_50069	Smg1	0
MGLibA_50070	Smg1	0
MGLibA_50071	Smg1	0
MGLibA_50072	Smg5	0
MGLibA_50073	Smg5	0
MGLibA_50074	Smg5	0
MGLibA_50075	Smg6	0
MGLibA_50076	Smg6	0
MGLibA_50077	Smg6	0
MGLibA_50078	Smg7	0
MGLibA_50079	Smg7	0
MGLibA_50080	Smg7	0
MGLibA_50081	Smg8	0
MGLibA_50082	Smg8	0
MGLibA_50083	Smg8	0
MGLibA_50084	Smg9	0
MGLibA_50085	Smg9	0
MGLibA_50086	Smg9	0
MGLibA_50087	Smgc	0
MGLibA_50088	Smgc	0
MGLibA_50089	Smgc	0
MGLibA_50111	Smim1	0
MGLibA_50112	Smim1	0
MGLibA_50113	Smim1	0
MGLibA_50090	Smim11	0
MGLibA_50091	Smim11	0
MGLibA_50092	Smim11	0
MGLibA_50093	Smim12	0
MGLibA_50094	Smim12	0
MGLibA_50095	Smim12	0
MGLibA_50096	Smim13	0
MGLibA_50097	Smim13	0
MGLibA_50098	Smim13	0
MGLibA_50099	Smim14	0
MGLibA_50100	Smim14	0
MGLibA_50101	Smim14	0
MGLibA_50102	Smim15	0
MGLibA_50103	Smim15	0
MGLibA_50104	Smim15	0
MGLibA_50105	Smim18	0
MGLibA_50106	Smim18	0
MGLibA_50107	Smim18	0
MGLibA_50108	Smim19	0
MGLibA_50109	Smim19	0
MGLibA_50110	Smim19	0
MGLibA_50114	Smim20	0
MGLibA_50115	Smim20	0
MGLibA_50116	Smim20	0
MGLibA_50117	Smim22	0
MGLibA_50118	Smim22	0
MGLibA_50119	Smim22	0
MGLibA_50120	Smim3	0
MGLibA_50121	Smim3	0
MGLibA_50122	Smim3	0
MGLibA_50123	Smim5	0
MGLibA_50124	Smim5	0
MGLibA_50125	Smim5	0
MGLibA_50126	Smim6	0
MGLibA_50127	Smim6	0
MGLibA_50128	Smim6	0
MGLibA_50129	Smim7	0
MGLibA_50130	Smim7	0
MGLibA_50131	Smim7	0
MGLibA_50132	Smim8	0
MGLibA_50133	Smim8	0
MGLibA_50134	Smim8	0
MGLibA_50135	Smim9	0
MGLibA_50136	Smim9	0
MGLibA_50137	Smim9	0
MGLibA_50138	Smlr1	0
MGLibA_50139	Smlr1	0
MGLibA_50140	Smlr1	0
MGLibA_50141	Smn1	0
MGLibA_50142	Smn1	0
MGLibA_50143	Smn1	0
MGLibA_50144	Smndc1	0
MGLibA_50145	Smndc1	0
MGLibA_50146	Smndc1	0
MGLibA_50168	Smo	0
MGLibA_50169	Smo	0
MGLibA_50170	Smo	0
MGLibA_50147	Smoc1	0
MGLibA_50148	Smoc1	0
MGLibA_50149	Smoc1	0
MGLibA_50150	Smoc2	0
MGLibA_50151	Smoc2	0
MGLibA_50152	Smoc2	0
MGLibA_50153	Smok2a	0
MGLibA_50154	Smok2a	0
MGLibA_50155	Smok2a	0
MGLibA_50156	Smok2b	0
MGLibA_50157	Smok2b	0
MGLibA_50158	Smok2b	0
MGLibA_50160/MGLibA_50163/	Smok3a/Smok3b/	0
MGLibA_50159/MGLibA_50162/	Smok3a/Smok3b/	0
