sgRNA	Gene	sample1
MGLibB_50933	Sphk2	0
MGLibB_50934	Sphk2	0
MGLibB_50935	Sphkap	0
MGLibB_50936	Sphkap	0
MGLibB_50937	Sphkap	0
MGLibB_50938	Spi1	0
MGLibB_50939	Spi1	0
MGLibB_50940	Spi1	0
MGLibB_50941	Spib	0
MGLibB_50942	Spib	0
MGLibB_50943	Spib	0
MGLibB_50947	Spic	0
MGLibB_50948	Spic	0
MGLibB_50949	Spic	0
MGLibB_50944	Spice1	0
MGLibB_50945	Spice1	0
MGLibB_50946	Spice1	0
MGLibB_50950	Spidr	0
MGLibB_50951	Spidr	0
MGLibB_50952	Spidr	0
MGLibB_50953	Spin1	0
MGLibB_50954	Spin1	0
MGLibB_50955	Spin1	0
MGLibB_50958	Spin2-ps1	0
MGLibB_50956/MGLibB_50963/	Spin2-ps1/Spin2d/	0
MGLibB_50959	Spin2c	0
MGLibB_50960	Spin2c	0
MGLibB_50961	Spin2c	0
MGLibB_50965	Spin4	0
MGLibB_50966	Spin4	0
MGLibB_50967	Spin4	0
MGLibB_50968	Spink10	0
MGLibB_50969	Spink10	0
MGLibB_50970	Spink10	0
MGLibB_50971	Spink11	0
MGLibB_50972	Spink11	0
MGLibB_50973/MGLibB_51006/	Spink11/Spinkl/	0
MGLibB_50974	Spink12	0
MGLibB_50975	Spink12	0
MGLibB_50976	Spink12	0
MGLibB_50977	Spink13	0
MGLibB_50978	Spink13	0
MGLibB_50979	Spink13	0
MGLibB_50980	Spink14	0
MGLibB_50981	Spink14	0
MGLibB_50982	Spink14	0
MGLibB_50983	Spink2	0
MGLibB_50984	Spink2	0
MGLibB_50985	Spink2	0
MGLibB_50986	Spink3	0
MGLibB_50987	Spink3	0
MGLibB_50988	Spink3	0
MGLibB_50989	Spink4	0
MGLibB_50990	Spink4	0
MGLibB_50991	Spink4	0
MGLibB_50992	Spink5	0
MGLibB_50993	Spink5	0
MGLibB_50994	Spink5	0
MGLibB_50995	Spink6	0
MGLibB_50996	Spink6	0
MGLibB_50997	Spink6	0
MGLibB_50998	Spink7	0
MGLibB_50999	Spink7	0
MGLibB_51000	Spink7	0
MGLibB_51001	Spink8	0
MGLibB_51002	Spink8	0
MGLibB_51003	Spink8	0
MGLibB_51004	Spinkl	0
MGLibB_51005	Spinkl	0
MGLibB_51007	Spint1	0
MGLibB_51008	Spint1	0
MGLibB_51009	Spint1	0
MGLibB_51010	Spint2	0
MGLibB_51011	Spint2	0
MGLibB_51012	Spint2	0
MGLibB_51013	Spint3	0
MGLibB_51014	Spint3	0
MGLibB_51015	Spint3	0
MGLibB_51016	Spint4	0
MGLibB_51017	Spint4	0
MGLibB_51018	Spint4	0
MGLibB_51019	Spint5	0
MGLibB_51020	Spint5	0
MGLibB_51021	Spint5	0
MGLibB_51022	Spire1	0
MGLibB_51023	Spire1	0
MGLibB_51024	Spire1	0
MGLibB_51025	Spire2	0
MGLibB_51026	Spire2	0
MGLibB_51027	Spire2	0
MGLibB_51037	Spn	0
MGLibB_51038	Spn	0
MGLibB_51039	Spn	0
MGLibB_51028	Spns1	0
MGLibB_51029	Spns1	0
MGLibB_51030	Spns1	0
MGLibB_51031	Spns2	0
MGLibB_51032	Spns2	0
MGLibB_51033	Spns2	0
MGLibB_51034	Spns3	0
MGLibB_51035	Spns3	0
MGLibB_51036	Spns3	0
MGLibB_51040	Spo11	0
MGLibB_51041	Spo11	0
MGLibB_51042	Spo11	0
MGLibB_51043	Spock1	0
MGLibB_51044	Spock1	0
MGLibB_51045	Spock1	0
MGLibB_51046	Spock2	0
MGLibB_51047	Spock2	0
MGLibB_51048	Spock2	0
MGLibB_51049	Spock3	0
MGLibB_51050	Spock3	0
MGLibB_51051	Spock3	0
MGLibB_51052	Spon1	0
MGLibB_51053	Spon1	0
MGLibB_51054	Spon1	0
MGLibB_51055	Spon2	0
MGLibB_51056	Spon2	0
MGLibB_51057	Spon2	0
MGLibB_51061	Spop	0
MGLibB_51062	Spop	0
MGLibB_51063	Spop	0
MGLibB_51058	Spopl	0
MGLibB_51059	Spopl	0
MGLibB_51060	Spopl	0
MGLibB_51064	Spp1	0
MGLibB_51065	Spp1	0
MGLibB_51066	Spp1	0
MGLibB_51067	Spp2	0
MGLibB_51068	Spp2	0
MGLibB_51069	Spp2	0
MGLibB_51070	Sppl2a	0
MGLibB_51071	Sppl2a	0
MGLibB_51072	Sppl2a	0
MGLibB_51073	Sppl2b	0
MGLibB_51074	Sppl2b	0
MGLibB_51075	Sppl2b	0
MGLibB_51076	Sppl2c	0
MGLibB_51077	Sppl2c	0
MGLibB_51078	Sppl2c	0
MGLibB_51079	Sppl3	0
MGLibB_51080	Sppl3	0
MGLibB_51081	Sppl3	0
MGLibB_51157	Spr	0
MGLibB_51158	Spr	0
MGLibB_51159	Spr	0
MGLibB_51082	Spred1	0
MGLibB_51083	Spred1	0
MGLibB_51084	Spred1	0
MGLibB_51085	Spred2	0
MGLibB_51086	Spred2	0
MGLibB_51087	Spred2	0
MGLibB_51088	Spred3	0
MGLibB_51089	Spred3	0
MGLibB_51090	Spred3	0
MGLibB_51091	Sprn	0
MGLibB_51092	Sprn	0
MGLibB_51093	Sprn	0
MGLibB_51094	Sprr1a	0
MGLibB_51095	Sprr1a	0
MGLibB_51096	Sprr1a	0
MGLibB_51097	Sprr1b	0
MGLibB_51098	Sprr1b	0
MGLibB_51099	Sprr1b	0
MGLibB_51101/MGLibB_51104/	Sprr2a1/Sprr2a2/	0
MGLibB_51100/MGLibB_51103/	Sprr2a1/Sprr2a2/	0
MGLibB_51102/MGLibB_51105/	Sprr2a1/Sprr2a2/	0
MGLibB_51106	Sprr2b	0
MGLibB_51107	Sprr2b	0
MGLibB_51108	Sprr2b	0
MGLibB_51109	Sprr2d	0
MGLibB_51110	Sprr2d	0
MGLibB_51111	Sprr2d	0
MGLibB_51112	Sprr2e	0
MGLibB_51114	Sprr2e	0
MGLibB_51113/MGLibB_51122/	Sprr2e/Sprr2i/	0
MGLibB_51115	Sprr2f	0
MGLibB_51116	Sprr2f	0
MGLibB_51117	Sprr2f	0
MGLibB_51118	Sprr2h	0
MGLibB_51119	Sprr2h	0
MGLibB_51120	Sprr2h	0
MGLibB_51121	Sprr2i	0
MGLibB_51123	Sprr2i	0
MGLibB_51124	Sprr2k	0
MGLibB_51125	Sprr2k	0
MGLibB_51126	Sprr2k	0
MGLibB_51127	Sprr3	0
MGLibB_51128	Sprr3	0
MGLibB_51129	Sprr3	0
MGLibB_51130	Sprr4	0
MGLibB_51131	Sprr4	0
MGLibB_51132	Sprr4	0
MGLibB_51133	Sprtn	0
MGLibB_51134	Sprtn	0
MGLibB_51135	Sprtn	0
MGLibB_51136	Spry1	0
MGLibB_51137	Spry1	0
MGLibB_51138	Spry1	0
MGLibB_51139	Spry2	0
MGLibB_51140	Spry2	0
MGLibB_51141	Spry2	0
MGLibB_51142	Spry3	0
MGLibB_51143	Spry3	0
MGLibB_51144	Spry3	0
MGLibB_51145	Spry4	0
MGLibB_51146	Spry4	0
MGLibB_51147	Spry4	0
MGLibB_51148	Spryd3	0
MGLibB_51149	Spryd3	0
MGLibB_51150	Spryd3	0
MGLibB_51151	Spryd4	0
MGLibB_51152	Spryd4	0
MGLibB_51153	Spryd4	0
MGLibB_51154	Spryd7	0
MGLibB_51155	Spryd7	0
MGLibB_51156	Spryd7	0
MGLibB_51160	Spsb1	0
MGLibB_51161	Spsb1	0
MGLibB_51162	Spsb1	0
MGLibB_51163	Spsb2	0
MGLibB_51164	Spsb2	0
MGLibB_51165	Spsb2	0
MGLibB_51166	Spsb3	0
MGLibB_51167	Spsb3	0
MGLibB_51168	Spsb3	0
MGLibB_51169	Spsb4	0
MGLibB_51170	Spsb4	0
MGLibB_51171	Spsb4	0
MGLibB_51172	Spt1	0
MGLibB_51175	Spta1	0
MGLibB_51176	Spta1	0
MGLibB_51177	Spta1	0
MGLibB_51178	Sptan1	0
MGLibB_51179	Sptan1	0
MGLibB_51180	Sptan1	0
MGLibB_51190	Sptb	0
MGLibB_51191	Sptb	0
MGLibB_51192	Sptb	0
MGLibB_51181	Sptbn1	0
MGLibB_51182	Sptbn1	0
MGLibB_51183	Sptbn1	0
MGLibB_51184	Sptbn2	0
MGLibB_51185	Sptbn2	0
MGLibB_51186	Sptbn2	0
MGLibB_51187	Sptbn4	0
MGLibB_51188	Sptbn4	0
MGLibB_51189	Sptbn4	0
MGLibB_51193	Sptlc1	0
MGLibB_51194	Sptlc1	0
MGLibB_51195	Sptlc1	0
MGLibB_51196	Sptlc2	0
MGLibB_51197	Sptlc2	0
MGLibB_51198	Sptlc2	0
MGLibB_51199	Sptlc3	0
MGLibB_51200	Sptlc3	0
MGLibB_51201	Sptlc3	0
MGLibB_51202	Sptssa	0
MGLibB_51203	Sptssa	0
MGLibB_51204	Sptssa	0
MGLibB_51205	Sptssb	0
MGLibB_51206	Sptssb	0
MGLibB_51207	Sptssb	0
MGLibB_51208	Spty2d1	0
MGLibB_51209	Spty2d1	0
MGLibB_51210	Spty2d1	0
MGLibB_51211	Spz1	0
MGLibB_51212	Spz1	0
MGLibB_51213	Spz1	0
MGLibB_51214	Sqle	0
MGLibB_51215	Sqle	0
MGLibB_51216	Sqle	0
MGLibB_51217	Sqrdl	0
MGLibB_51218	Sqrdl	0
MGLibB_51219	Sqrdl	0
MGLibB_51220	Sqstm1	0
MGLibB_51221	Sqstm1	0
MGLibB_51222	Sqstm1	0
MGLibB_51223	Sra1	0
MGLibB_51224	Sra1	0
MGLibB_51225	Sra1	0
MGLibB_51226	Srbd1	0
MGLibB_51227	Srbd1	0
MGLibB_51228	Srbd1	0
MGLibB_51235	Src	0
MGLibB_51236	Src	0
MGLibB_51237	Src	0
MGLibB_51229	Srcin1	0
MGLibB_51230	Srcin1	0
MGLibB_51231	Srcin1	0
MGLibB_51232	Srcrb4d	0
MGLibB_51233	Srcrb4d	0
MGLibB_51234	Srcrb4d	0
MGLibB_51238	Srd5a1	0
MGLibB_51239	Srd5a1	0
MGLibB_51240	Srd5a1	0
MGLibB_51241	Srd5a2	0
MGLibB_51242	Srd5a2	0
MGLibB_51243	Srd5a2	0
MGLibB_51244	Srd5a3	0
MGLibB_51245	Srd5a3	0
MGLibB_51246	Srd5a3	0
MGLibB_51247	Srebf1	0
MGLibB_51248	Srebf1	0
MGLibB_51249	Srebf1	0
MGLibB_51250	Srebf2	0
MGLibB_51251	Srebf2	0
MGLibB_51252	Srebf2	0
MGLibB_51256	Srek1	0
MGLibB_51257	Srek1	0
MGLibB_51258	Srek1	0
MGLibB_51253	Srek1ip1	0
MGLibB_51254	Srek1ip1	0
MGLibB_51255	Srek1ip1	0
MGLibB_51262	Srf	0
MGLibB_51263	Srf	0
MGLibB_51264	Srf	0
MGLibB_51259	Srfbp1	0
MGLibB_51260	Srfbp1	0
MGLibB_51261	Srfbp1	0
MGLibB_51265	Srgap1	0
MGLibB_51266	Srgap1	0
MGLibB_51267	Srgap1	0
MGLibB_51268	Srgap2	0
MGLibB_51269	Srgap2	0
MGLibB_51270	Srgap2	0
MGLibB_51271	Srgap3	0
MGLibB_51272	Srgap3	0
MGLibB_51273	Srgap3	0
MGLibB_51274	Srgn	0
MGLibB_51275	Srgn	0
MGLibB_51276	Srgn	0
MGLibB_51277	Sri	0
MGLibB_51278	Sri	0
MGLibB_51279	Sri	0
MGLibB_51280	Srl	0
MGLibB_51281	Srl	0
MGLibB_51282	Srl	0
MGLibB_51286	Srm	0
MGLibB_51287	Srm	0
MGLibB_51288	Srm	0
MGLibB_51283	Srms	0
MGLibB_51284	Srms	0
MGLibB_51285	Srms	0
MGLibB_51289	Srp14	0
MGLibB_51290	Srp14	0
MGLibB_51291	Srp14	0
MGLibB_51292	Srp19	0
MGLibB_51293	Srp19	0
MGLibB_51294	Srp19	0
MGLibB_51295/MGLibB_51298/MGLibB_51301/	Srp54a/Srp54b/Srp54c/	0
MGLibB_51296/MGLibB_51299/MGLibB_51302/	Srp54a/Srp54b/Srp54c/	0
MGLibB_51297/MGLibB_51300/MGLibB_51303/	Srp54a/Srp54b/Srp54c/	0
MGLibB_51304	Srp68	0
MGLibB_51305	Srp68	0
MGLibB_51306	Srp68	0
MGLibB_51307	Srp72	0
MGLibB_51308	Srp72	0
MGLibB_51309	Srp72	0
MGLibB_51310	Srp9	0
MGLibB_51311	Srp9	0
MGLibB_51312	Srp9	0
MGLibB_51313	Srpk1	0
MGLibB_51314	Srpk1	0
MGLibB_51315	Srpk1	0
MGLibB_51316	Srpk2	0
MGLibB_51317	Srpk2	0
MGLibB_51318	Srpk2	0
MGLibB_51319	Srpk3	0
MGLibB_51320	Srpk3	0
MGLibB_51321	Srpk3	0
MGLibB_51325	Srpr	0
MGLibB_51326	Srpr	0
MGLibB_51327	Srpr	0
MGLibB_51322	Srprb	0
MGLibB_51323	Srprb	0
MGLibB_51324	Srprb	0
MGLibB_51331	Srpx	0
MGLibB_51332	Srpx	0
MGLibB_51333	Srpx	0
MGLibB_51328	Srpx2	0
MGLibB_51329	Srpx2	0
MGLibB_51330	Srpx2	0
MGLibB_51352	Srr	0
MGLibB_51353	Srr	0
MGLibB_51354	Srr	0
MGLibB_51334	Srrd	0
MGLibB_51335	Srrd	0
MGLibB_51336	Srrd	0
MGLibB_51337	Srrm1	0
MGLibB_51338	Srrm1	0
MGLibB_51339	Srrm1	0
MGLibB_51340	Srrm2	0
MGLibB_51341	Srrm2	0
MGLibB_51342	Srrm2	0
MGLibB_51343	Srrm3	0
MGLibB_51344	Srrm3	0
MGLibB_51345	Srrm3	0
MGLibB_51346	Srrm4	0
MGLibB_51347	Srrm4	0
MGLibB_51348	Srrm4	0
MGLibB_51349	Srrt	0
MGLibB_51350	Srrt	0
MGLibB_51351	Srrt	0
MGLibB_51364	Srsf1	0
MGLibB_51365	Srsf1	0
MGLibB_51366	Srsf1	0
MGLibB_51355	Srsf10	0
MGLibB_51356	Srsf10	0
MGLibB_51357	Srsf10	0
MGLibB_51358	Srsf11	0
MGLibB_51359	Srsf11	0
MGLibB_51360	Srsf11	0
MGLibB_51361	Srsf12	0
MGLibB_51362	Srsf12	0
MGLibB_51363	Srsf12	0
MGLibB_51367	Srsf2	0
MGLibB_51368	Srsf2	0
MGLibB_51369	Srsf2	0
MGLibB_51370	Srsf3	0
MGLibB_51371	Srsf3	0
MGLibB_51372	Srsf3	0
MGLibB_51373	Srsf4	0
MGLibB_51374	Srsf4	0
MGLibB_51375	Srsf4	0
MGLibB_51376	Srsf5	0
MGLibB_51377	Srsf5	0
MGLibB_51378	Srsf5	0
MGLibB_51379	Srsf6	0
MGLibB_51380	Srsf6	0
MGLibB_51381	Srsf6	0
MGLibB_51382	Srsf7	0
MGLibB_51383	Srsf7	0
MGLibB_51384	Srsf7	0
MGLibB_51385	Srsf9	0
MGLibB_51386	Srsf9	0
MGLibB_51387	Srsf9	0
MGLibB_51388	Srxn1	0
MGLibB_51389	Srxn1	0
MGLibB_51390	Srxn1	0
MGLibB_51391	Sry	0
MGLibB_51392	Sry	0
MGLibB_51393	Sry	0
MGLibB_51397	Ss18	0
MGLibB_51398	Ss18	0
MGLibB_51399	Ss18	0
MGLibB_51394	Ss18l1	0
MGLibB_51395	Ss18l1	0
MGLibB_51396	Ss18l1	0
MGLibB_51412	Ssb	0
MGLibB_51413	Ssb	0
MGLibB_51414	Ssb	0
MGLibB_51400	Ssbp1	0
MGLibB_51401	Ssbp1	0
MGLibB_51402	Ssbp1	0
MGLibB_51403	Ssbp2	0
MGLibB_51404	Ssbp2	0
MGLibB_51405	Ssbp2	0
MGLibB_51406	Ssbp3	0
MGLibB_51407	Ssbp3	0
MGLibB_51408	Ssbp3	0
MGLibB_51409	Ssbp4	0
MGLibB_51410	Ssbp4	0
MGLibB_51411	Ssbp4	0
MGLibB_51415	Ssc5d	0
MGLibB_51416	Ssc5d	0
MGLibB_51417	Ssc5d	0
MGLibB_51418	Ssfa2	0
MGLibB_51419	Ssfa2	0
MGLibB_51420	Ssfa2	0
MGLibB_51421	Ssh1	0
MGLibB_51422	Ssh1	0
MGLibB_51423	Ssh1	0
MGLibB_51424	Ssh2	0
MGLibB_51425	Ssh2	0
MGLibB_51426	Ssh2	0
MGLibB_51427	Ssh3	0
MGLibB_51428	Ssh3	0
MGLibB_51429	Ssh3	0
MGLibB_51430	Ssmem1	0
MGLibB_51431	Ssmem1	0
MGLibB_51432	Ssmem1	0
MGLibB_51433	Ssna1	0
MGLibB_51434	Ssna1	0
MGLibB_51435	Ssna1	0
MGLibB_51436	Sspn	0
MGLibB_51437	Sspn	0
MGLibB_51438	Sspn	0
MGLibB_51439	Sspo	0
MGLibB_51440	Sspo	0
MGLibB_51441	Sspo	0
MGLibB_51442	Ssr1	0
MGLibB_51443	Ssr1	0
MGLibB_51444	Ssr1	0
MGLibB_51445	Ssr2	0
MGLibB_51446	Ssr2	0
MGLibB_51447	Ssr2	0
MGLibB_51448	Ssr3	0
MGLibB_51449	Ssr3	0
MGLibB_51450	Ssr3	0
MGLibB_51451	Ssr4	0
MGLibB_51452	Ssr4	0
MGLibB_51453	Ssr4	0
MGLibB_51454	Ssrp1	0
MGLibB_51455	Ssrp1	0
MGLibB_51456	Ssrp1	0
MGLibB_51457	Sssca1	0
MGLibB_51458	Sssca1	0
MGLibB_51459	Sssca1	0
MGLibB_51481	Sst	0
MGLibB_51482	Sst	0
MGLibB_51483	Sst	0
MGLibB_51460	Sstr1	0
MGLibB_51461	Sstr1	0
MGLibB_51462	Sstr1	0
MGLibB_51463	Sstr2	0
MGLibB_51464	Sstr2	0
MGLibB_51465	Sstr2	0
MGLibB_51466	Sstr3	0
MGLibB_51467	Sstr3	0
MGLibB_51468	Sstr3	0
MGLibB_51469	Sstr4	0
MGLibB_51470	Sstr4	0
MGLibB_51471	Sstr4	0
MGLibB_51472	Sstr5	0
MGLibB_51473	Sstr5	0
MGLibB_51474	Sstr5	0
MGLibB_51477	Ssty1	0
MGLibB_51484	Ssu2	0
MGLibB_51485	Ssu2	0
MGLibB_51486	Ssu2	0
MGLibB_51487	Ssu72	0
MGLibB_51488	Ssu72	0
MGLibB_51489	Ssu72	0
MGLibB_51490	Ssx2ip	0
MGLibB_51491	Ssx2ip	0
MGLibB_51492	Ssx2ip	0
MGLibB_51493	Ssx9	0
MGLibB_51494	Ssx9	0
MGLibB_51495	Ssx9	0
MGLibB_51500	Ssxb1	0
MGLibB_51499/MGLibB_51508/MGLibB_51517/	Ssxb1/Ssxb5/Ssxb9/	0
MGLibB_51497/MGLibB_51501/	Ssxb10/Ssxb1/	0
MGLibB_51496/MGLibB_51509/	Ssxb10/Ssxb5/	0
MGLibB_51502	Ssxb2	0
MGLibB_51507	Ssxb3	0
MGLibB_51511	Ssxb6	0
MGLibB_51514	Ssxb8	0
MGLibB_51518	Ssxb9	0
MGLibB_51519	Ssxb9	0
MGLibB_51520	St13	0
MGLibB_51521	St13	0
MGLibB_51522	St13	0
MGLibB_51523	St14	0
MGLibB_51524	St14	0
MGLibB_51525	St14	0
MGLibB_51526	St18	0
MGLibB_51527	St18	0
MGLibB_51528	St18	0
MGLibB_51529	St3gal1	0
MGLibB_51530	St3gal1	0
MGLibB_51531	St3gal1	0
MGLibB_51532	St3gal2	0
MGLibB_51533	St3gal2	0
MGLibB_51534	St3gal2	0
MGLibB_51535	St3gal3	0
MGLibB_51536	St3gal3	0
MGLibB_51537	St3gal3	0
MGLibB_51538	St3gal4	0
MGLibB_51539	St3gal4	0
MGLibB_51540	St3gal4	0
MGLibB_51541	St3gal5	0
MGLibB_51542	St3gal5	0
MGLibB_51543	St3gal5	0
MGLibB_51544	St3gal6	0
MGLibB_51545	St3gal6	0
MGLibB_51546	St3gal6	0
MGLibB_51547	St5	0
MGLibB_51548	St5	0
MGLibB_51549	St5	0
MGLibB_51550	St6gal1	0
MGLibB_51551	St6gal1	0
MGLibB_51552	St6gal1	0
MGLibB_51553	St6gal2	0
MGLibB_51554	St6gal2	0
MGLibB_51555	St6gal2	0
MGLibB_51556	St6galnac1	0
MGLibB_51557	St6galnac1	0
MGLibB_51558	St6galnac1	0
MGLibB_51559	St6galnac2	0
MGLibB_51560	St6galnac2	0
MGLibB_51561	St6galnac2	0
MGLibB_51562	St6galnac3	0
MGLibB_51563	St6galnac3	0
MGLibB_51564	St6galnac3	0
MGLibB_51565	St6galnac4	0
MGLibB_51566	St6galnac4	0
MGLibB_51567	St6galnac4	0
MGLibB_51568	St6galnac5	0
MGLibB_51569	St6galnac5	0
MGLibB_51570	St6galnac5	0
MGLibB_51571	St6galnac6	0
MGLibB_51572	St6galnac6	0
MGLibB_51573	St6galnac6	0
MGLibB_51577	St7	0
MGLibB_51578	St7	0
MGLibB_51579	St7	0
MGLibB_51574	St7l	0
MGLibB_51575	St7l	0
MGLibB_51576	St7l	0
MGLibB_51580	St8sia1	0
MGLibB_51581	St8sia1	0
MGLibB_51582	St8sia1	0
MGLibB_51583	St8sia2	0
MGLibB_51584	St8sia2	0
MGLibB_51585	St8sia2	0
MGLibB_51586	St8sia3	0
MGLibB_51587	St8sia3	0
MGLibB_51588	St8sia3	0
MGLibB_51589	St8sia4	0
MGLibB_51590	St8sia4	0
MGLibB_51591	St8sia4	0
MGLibB_51592	St8sia5	0
MGLibB_51593	St8sia5	0
MGLibB_51594	St8sia5	0
MGLibB_51595	St8sia6	0
MGLibB_51596	St8sia6	0
MGLibB_51597	St8sia6	0
MGLibB_51598	Stab1	0
MGLibB_51599	Stab1	0
MGLibB_51600	Stab1	0
MGLibB_51601	Stab2	0
MGLibB_51602	Stab2	0
MGLibB_51603	Stab2	0
MGLibB_51610	Stac	0
MGLibB_51611	Stac	0
MGLibB_51612	Stac	0
MGLibB_51604	Stac2	0
MGLibB_51605	Stac2	0
MGLibB_51606	Stac2	0
MGLibB_51607	Stac3	0
MGLibB_51608	Stac3	0
MGLibB_51609	Stac3	0
MGLibB_51613	Stag1	0
MGLibB_51614	Stag1	0
MGLibB_51615	Stag1	0
MGLibB_51616	Stag2	0
MGLibB_51617	Stag2	0
MGLibB_51618	Stag2	0
MGLibB_51619	Stag3	0
MGLibB_51620	Stag3	0
MGLibB_51621	Stag3	0
MGLibB_51631	Stam	0
MGLibB_51632	Stam	0
MGLibB_51633	Stam	0
MGLibB_51622	Stam2	0
MGLibB_51623	Stam2	0
MGLibB_51624	Stam2	0
MGLibB_51628	Stambp	0
MGLibB_51629	Stambp	0
MGLibB_51630	Stambp	0
MGLibB_51625	Stambpl1	0
MGLibB_51626	Stambpl1	0
MGLibB_51627	Stambpl1	0
MGLibB_51634	Stap1	0
MGLibB_51635	Stap1	0
MGLibB_51636	Stap1	0
MGLibB_51637	Stap2	0
MGLibB_51638	Stap2	0
MGLibB_51639	Stap2	0
MGLibB_51667	Star	0
MGLibB_51668	Star	0
MGLibB_51669	Star	0
MGLibB_51640	Stard10	0
MGLibB_51641	Stard10	0
MGLibB_51642	Stard10	0
MGLibB_51643	Stard13	0
MGLibB_51644	Stard13	0
MGLibB_51645	Stard13	0
MGLibB_51649	Stard3	0
MGLibB_51650	Stard3	0
MGLibB_51651	Stard3	0
MGLibB_51646	Stard3nl	0
MGLibB_51647	Stard3nl	0
MGLibB_51648	Stard3nl	0
MGLibB_51652	Stard4	0
MGLibB_51653	Stard4	0
MGLibB_51654	Stard4	0
MGLibB_51655	Stard5	0
MGLibB_51656	Stard5	0
MGLibB_51657	Stard5	0
MGLibB_51658	Stard6	0
MGLibB_51659	Stard6	0
MGLibB_51660	Stard6	0
MGLibB_51661	Stard7	0
MGLibB_51662	Stard7	0
MGLibB_51663	Stard7	0
MGLibB_51664	Stard8	0
MGLibB_51665	Stard8	0
MGLibB_51666	Stard8	0
MGLibB_51670	Stat1	0
MGLibB_51671	Stat1	0
MGLibB_51672	Stat1	0
MGLibB_51673	Stat2	0
MGLibB_51674	Stat2	0
MGLibB_51675	Stat2	0
MGLibB_51676	Stat3	0
MGLibB_51677	Stat3	0
MGLibB_51678	Stat3	0
MGLibB_51679	Stat4	0
MGLibB_51680	Stat4	0
MGLibB_51681	Stat4	0
MGLibB_51682	Stat5a	0
MGLibB_51683	Stat5a	0
MGLibB_51684	Stat5a	0
MGLibB_51685	Stat5b	0
MGLibB_51686	Stat5b	0
MGLibB_51687	Stat5b	0
MGLibB_51688	Stat6	0
MGLibB_51689	Stat6	0
MGLibB_51690	Stat6	0
MGLibB_51691	Stau1	0
MGLibB_51692	Stau1	0
MGLibB_51693	Stau1	0
MGLibB_51694	Stau2	0
MGLibB_51695	Stau2	0
MGLibB_51696	Stau2	0
MGLibB_51697	Stbd1	0
MGLibB_51698	Stbd1	0
MGLibB_51699	Stbd1	0
MGLibB_51700	Stc1	0
MGLibB_51701	Stc1	0
MGLibB_51702	Stc1	0
MGLibB_51703	Stc2	0
MGLibB_51704	Stc2	0
MGLibB_51705	Stc2	0
MGLibB_51706	Steap1	0
MGLibB_51707	Steap1	0
MGLibB_51708	Steap1	0
MGLibB_51709	Steap2	0
MGLibB_51710	Steap2	0
MGLibB_51711	Steap2	0
MGLibB_51712	Steap3	0
MGLibB_51713	Steap3	0
MGLibB_51714	Steap3	0
MGLibB_51715	Steap4	0
MGLibB_51716	Steap4	0
MGLibB_51717	Steap4	0
MGLibB_51718	Stfa1	0
MGLibB_51720	Stfa1	0
MGLibB_51724	Stfa2	0
MGLibB_51721	Stfa2l1	0
MGLibB_51722/MGLibB_51726/	Stfa2l1/Stfa2/	0
MGLibB_51723/MGLibB_51725/	Stfa2l1/Stfa2/	0
MGLibB_51727	Stfa3	0
MGLibB_51728	Stfa3	0
MGLibB_51729	Stfa3	0
MGLibB_51730	Stil	0
MGLibB_51731	Stil	0
MGLibB_51732	Stil	0
MGLibB_51733	Stim1	0
MGLibB_51734	Stim1	0
MGLibB_51735	Stim1	0
MGLibB_51736	Stim2	0
MGLibB_51737	Stim2	0
MGLibB_51738	Stim2	0
MGLibB_51739	Stip1	0
MGLibB_51740	Stip1	0
MGLibB_51741	Stip1	0
MGLibB_51742	Stk10	0
MGLibB_51743	Stk10	0
MGLibB_51744	Stk10	0
MGLibB_51748	Stk11	0
MGLibB_51749	Stk11	0
MGLibB_51750	Stk11	0
MGLibB_51745	Stk11ip	0
MGLibB_51746	Stk11ip	0
MGLibB_51747	Stk11ip	0
MGLibB_51751	Stk16	0
MGLibB_51752	Stk16	0
MGLibB_51753	Stk16	0
MGLibB_51754	Stk17b	0
MGLibB_51755	Stk17b	0
MGLibB_51756	Stk17b	0
MGLibB_51757	Stk19	0
MGLibB_51758	Stk19	0
MGLibB_51759	Stk19	0
MGLibB_51760	Stk24	0
MGLibB_51761	Stk24	0
MGLibB_51762	Stk24	0
MGLibB_51763	Stk25	0
MGLibB_51764	Stk25	0
MGLibB_51765	Stk25	0
MGLibB_51799	Stk3	0
MGLibB_51800	Stk3	0
MGLibB_51801	Stk3	0
MGLibB_51766	Stk30	0
MGLibB_51767	Stk30	0
MGLibB_51768	Stk30	0
MGLibB_51769	Stk31	0
MGLibB_51770	Stk31	0
MGLibB_51771	Stk31	0
MGLibB_51772	Stk32a	0
MGLibB_51773	Stk32a	0
MGLibB_51774	Stk32a	0
MGLibB_51775	Stk32b	0
MGLibB_51776	Stk32b	0
MGLibB_51777	Stk32b	0
MGLibB_51778	Stk32c	0
MGLibB_51779	Stk32c	0
MGLibB_51780	Stk32c	0
MGLibB_51781	Stk33	0
MGLibB_51782	Stk33	0
MGLibB_51783	Stk33	0
MGLibB_51784	Stk35	0
MGLibB_51785	Stk35	0
MGLibB_51786	Stk35	0
MGLibB_51787	Stk36	0
MGLibB_51788	Stk36	0
MGLibB_51789	Stk36	0
MGLibB_51793	Stk38	0
MGLibB_51794	Stk38	0
MGLibB_51795	Stk38	0
